episode,timestep,reward
1,14400,-1150.0
3,28800,-1150.0
5,43200,-1150.0
7,57600,-1180.3456
9,72000,-1145.0
11,86400,-1183.8016
13,100800,-1155.0
15,115200,-1185.0
