episode,timestep,reward
305,2203200,-124.8689
307,2217600,-130.7248
309,2232000,-19.397
311,2246400,-179.004
313,2260800,-89.1003
315,2275200,-35.6826
317,2289600,-211.4966
319,2304000,-160.9795
321,2318400,51.1483
323,2332800,-44.991
325,2347200,-29.7956
327,2361600,-67.9524
329,2376000,-189.1738
331,2390400,0.3083
333,2404800,-51.0082
335,2419200,-139.4276
337,2433600,-48.2365
339,2448000,166.4839
341,2462400,60.9549
343,2476800,-30.012
345,2491200,17.3205
347,2505600,-67.4727
349,2520000,-105.6258
351,2534400,-136.3989
353,2548800,-513.7193
355,2563200,-181.4842
357,2577600,-378.9561
359,2592000,-308.1329
361,2606400,-257.24
363,2620800,-100.1918
365,2635200,-96.302
367,2649600,-13.9314
369,2664000,3.1089
371,2678400,-62.533
373,2692800,-221.2144
375,2707200,-160.4509
377,2721600,-15.1033
379,2736000,-110.3005
381,2750400,-71.2719
383,2764800,-171.2181
385,2779200,23.7854
387,2793600,7.7063
389,2808000,-131.7144
391,2822400,-58.959
393,2836800,-46.2206
395,2851200,35.292
397,2865600,-129.2507
399,2880000,-158.4616
401,2894400,-249.3077
403,2908800,-209.892
405,2923200,-166.2573
407,2937600,-46.8975
409,2952000,-175.188
411,2966400,-56.981
413,2980800,-234.6288
415,2995200,2.1382
417,3009600,-3.8344
419,3024000,-164.5832
421,3038400,28.7418
423,3052800,-114.4909
425,3067200,-153.8405
427,3081600,-175.5408
429,3096000,-165.627
431,3110400,22.2415
433,3124800,-99.7677
435,3139200,-77.9865
437,3153600,-199.9656
439,3168000,-69.3837
441,3182400,-174.1784
443,3196800,-129.8658
445,3211200,-25.5925
447,3225600,23.9235
449,3240000,39.6916
451,3254400,-21.8315
453,3268800,-172.5605
455,3283200,-268.6634
457,3297600,-8.2676
459,3312000,-223.1472
461,3326400,-39.2378
463,3340800,8.8608
465,3355200,-64.609
467,3369600,12.7235
469,3384000,24.431
471,3398400,-175.588
473,3412800,-335.2964
475,3427200,-236.1509
477,3441600,-519.557
479,3456000,-359.4982
481,3470400,-334.3688
483,3484800,78.745
485,3499200,-52.4054
487,3513600,-45.5725
489,3528000,48.1118
491,3542400,-189.4956
493,3556800,-262.3917
495,3571200,-141.3704
497,3585600,-173.3646
499,3600000,-241.2326
501,3614400,-232.7602
503,3628800,33.3191
505,3643200,-51.5263
507,3657600,-40.1178
509,3672000,24.4066
511,3686400,-108.5843
513,3700800,-68.2061
515,3715200,-22.3221
517,3729600,-60.4371
519,3744000,-122.3064
521,3758400,-132.8248
523,3772800,-216.5662
525,3787200,-345.1629
527,3801600,-62.6841
529,3816000,-237.1159
531,3830400,-200.1216
533,3844800,35.9658
535,3859200,-30.4948
537,3873600,-31.4362
539,3888000,-171.172
541,3902400,-25.1731
543,3916800,-49.715
545,3931200,-149.9456
547,3945600,-88.5005
549,3960000,-111.4746
551,3974400,30.7599
553,3988800,-191.2781
555,4003200,-69.2916
557,4017600,-21.6731
559,4032000,-196.2562
561,4046400,-149.5268
563,4060800,-244.4318
565,4075200,-492.5614
567,4089600,-162.2512
569,4104000,-269.5168
571,4118400,-115.4734
573,4132800,-192.9906
575,4147200,48.8329
577,4161600,17.6893
579,4176000,29.5013
581,4190400,-150.8569
583,4204800,-117.4576
585,4219200,-67.2555
587,4233600,28.1578
589,4248000,-110.6216
591,4262400,-161.0819
593,4276800,-21.8245
595,4291200,-31.1554
597,4305600,-73.509
599,4320000,8.7358
601,4334400,-76.591
603,4348800,-21.4256
605,4363200,52.6136
607,4377600,-115.1586
609,4392000,-123.9206
611,4406400,-14.9541
613,4420800,131.7116
615,4435200,-115.5469
617,4449600,14.9874
619,4464000,-80.6933
621,4478400,-289.5231
623,4492800,-118.5016
625,4507200,-125.0864
627,4521600,-255.3824
629,4536000,-117.443
631,4550400,-167.9766
633,4564800,-77.0038
635,4579200,-109.4694
637,4593600,-59.1072
639,4608000,-52.657
641,4622400,-48.3834
643,4636800,-106.8123
645,4651200,-171.8345
647,4665600,-92.9626
649,4680000,-226.4061
651,4694400,-263.8308
653,4708800,-189.804
655,4723200,-514.5187
657,4737600,-360.0192
659,4752000,-251.336
661,4766400,-128.397
663,4780800,90.6616
665,4795200,38.1173
667,4809600,-9.1261
669,4824000,-96.288
671,4838400,-193.377
673,4852800,-121.6421
675,4867200,16.1456
677,4881600,-116.0251
679,4896000,-124.4115
681,4910400,-105.153
683,4924800,-187.541
685,4939200,-135.6138
687,4953600,-17.8586
689,4968000,-254.0297
691,4982400,-172.6656
693,4996800,-85.8571
695,5011200,-196.0355
697,5025600,-43.8981
699,5040000,16.5462
701,5054400,-157.5069
703,5068800,-201.4254
705,5083200,14.5383
707,5097600,-151.3115
709,5112000,-161.8142
711,5126400,48.6406
713,5140800,-151.317
715,5155200,86.2675
717,5169600,113.9227
719,5184000,37.4498
721,5198400,0.4718
723,5212800,-120.7374
725,5227200,-104.9142
727,5241600,-53.8834
729,5256000,-97.403
731,5270400,58.3697
733,5284800,-149.1131
735,5299200,-120.4114
737,5313600,-0.3139
739,5328000,-6.2923
741,5342400,-220.4885
743,5356800,-116.0061
745,5371200,-207.1125
747,5385600,-301.9491
749,5400000,-63.4474
751,5414400,6.1205
753,5428800,-49.2078
755,5443200,-44.4487
757,5457600,-136.8666
759,5472000,-83.0188
761,5486400,-152.9062
763,5500800,-59.9858
765,5515200,-74.4261
767,5529600,-37.6585
769,5544000,-19.5902
771,5558400,-115.7187
773,5572800,-33.9318
775,5587200,-188.3576
777,5601600,28.5698
779,5616000,-139.3452
781,5630400,-223.5218
783,5644800,-72.0348
785,5659200,-39.5253
787,5673600,-91.4352
789,5688000,-77.0506
791,5702400,-4.1847
793,5716800,5.9406
795,5731200,-51.0533
797,5745600,-63.76
799,5760000,-49.8157
801,5774400,-197.2792
803,5788800,50.6542
805,5803200,-142.4434
807,5817600,-144.9938
809,5832000,-17.2496
811,5846400,-198.6085
813,5860800,-473.2072
815,5875200,-395.464
817,5889600,-244.3557
819,5904000,-400.6619
821,5918400,-241.9295
823,5932800,-167.409
825,5947200,83.7813
827,5961600,-29.0854
829,5976000,-82.0904
831,5990400,-146.0437
833,6004800,-424.9307
835,6019200,-349.2017
837,6033600,-211.573
839,6048000,-470.9079
841,6062400,-274.0621
843,6076800,-250.9997
845,6091200,-230.319
847,6105600,-286.9851
849,6120000,-142.0448
851,6134400,-59.6534
853,6148800,-27.2789
855,6163200,-172.7421
857,6177600,-148.6845
859,6192000,-10.2051
861,6206400,-192.1881
863,6220800,-307.2846
865,6235200,-382.4823
867,6249600,-341.0051
869,6264000,-256.0773
871,6278400,-132.7085
873,6292800,-29.0045
875,6307200,-57.3518
877,6321600,-5.5937
879,6336000,-95.9575
881,6350400,-93.0976
883,6364800,-55.4957
885,6379200,-38.1739
887,6393600,-80.4865
889,6408000,-55.3117
891,6422400,-234.7227
893,6436800,-15.1904
895,6451200,59.881
897,6465600,67.4751
899,6480000,-3.2032
901,6494400,-110.2886
903,6508800,-200.1958
905,6523200,-119.0355
907,6537600,-112.7222
909,6552000,131.225
911,6566400,-47.0046
913,6580800,-158.0559
915,6595200,-388.1901
917,6609600,-118.7555
919,6624000,-123.4979
921,6638400,-91.6832
923,6652800,21.254
925,6667200,-127.2662
927,6681600,-166.3277
929,6696000,-135.617
931,6710400,92.3216
933,6724800,-116.8301
935,6739200,0.6096
937,6753600,-247.5107
939,6768000,-181.9901
941,6782400,-150.705
943,6796800,-28.775
945,6811200,-59.5918
947,6825600,2.6022
949,6840000,-168.7893
951,6854400,-138.0696
953,6868800,-299.2656
955,6883200,-29.3988
957,6897600,135.3331
959,6912000,-188.9224
961,6926400,-138.9858
963,6940800,-122.6974
965,6955200,-103.379
967,6969600,-175.3012
969,6984000,-13.769
