episode,timestep,reward
237,856800,-149.4395
239,864000,-169.796
241,871200,-125.0472
243,878400,-72.7613
245,885600,-50.176
247,892800,-101.2187
249,900000,-176.9659
251,907200,-112.432
253,914400,-196.308
255,921600,-139.7501
257,928800,-224.5216
259,936000,-42.9037
261,943200,-43.8739
263,950400,-118.9283
265,957600,-119.6675
267,964800,-116.0288
269,972000,-273.4331
271,979200,-230.2992
273,986400,-40.0904
275,993600,-175.3016
277,1000800,-92.8376
279,1008000,-41.384
281,1015200,-123.832
283,1022400,-281.0195
285,1029600,-222.9247
287,1036800,-332.0432
289,1044000,-58.304
291,1051200,-143.0485
293,1058400,-223.1616
295,1065600,-244.3397
297,1072800,-165.6056
299,1080000,-38.6608
301,1087200,-49.0547
303,1094400,-48.7976
305,1101600,-90.1099
307,1108800,-88.2712
309,1116000,-87.7507
311,1123200,-164.3035
313,1130400,-53.0739
315,1137600,-111.5232
317,1144800,-245.1493
319,1152000,-129.5326
321,1159200,-197.6939
323,1166400,-82.3856
325,1173600,-56.4901
327,1180800,-150.6624
329,1188000,-91.6765
331,1195200,-106.5264
333,1202400,-89.7515
335,1209600,-205.156
337,1216800,-208.5355
339,1224000,-54.0637
341,1231200,-236.6368
343,1238400,-77.9131
345,1245600,-71.1251
347,1252800,-155.5192
349,1260000,-73.9664
351,1267200,-182.9195
353,1274400,-121.9296
355,1281600,-148.416
357,1288800,-61.9365
359,1296000,-172.9904
361,1303200,-39.1144
363,1310400,-179.2221
365,1317600,-149.6776
367,1324800,-79.4469
369,1332000,-81.5789
371,1339200,-90.5408
373,1346400,-244.1806
375,1353600,-113.2339
377,1360800,-173.1792
379,1368000,-197.7668
381,1375200,-160.4493
383,1382400,-30.5496
385,1389600,-115.7283
387,1396800,-150.472
389,1404000,-71.4102
391,1411200,-48.8229
393,1418400,-200.0328
395,1425600,-236.9731
397,1432800,-180.3145
399,1440000,-19.5466
401,1447200,-64.2439
403,1454400,-98.953
405,1461600,-209.0456
407,1468800,-53.2027
409,1476000,-32.2632
411,1483200,-61.4472
413,1490400,-115.9219
415,1497600,-114.084
417,1504800,-90.6749
419,1512000,-98.016
421,1519200,-69.4528
423,1526400,-116.5018
425,1533600,-100.2336
427,1540800,-179.4787
429,1548000,-47.8296
431,1555200,-210.5088
433,1562400,-81.0581
435,1569600,-156.9435
437,1576800,-77.1664
439,1584000,-129.404
441,1591200,-2.5024
443,1598400,-165.6531
445,1605600,-75.4629
447,1612800,-130.46
449,1620000,-143.3771
451,1627200,-82.9381
453,1634400,-124.5104
455,1641600,-105.4619
457,1648800,-157.5112
459,1656000,-65.9128
461,1663200,-98.3338
463,1670400,-140.576
465,1677600,-120.4187
467,1684800,-84.9336
469,1692000,-176.0149
471,1699200,-62.9779
473,1706400,-43.6648
475,1713600,-110.8069
477,1720800,-134.4875
479,1728000,-142.4416
481,1735200,-165.9843
483,1742400,-50.2515
485,1749600,-179.1507
487,1756800,25.7205
489,1764000,-124.9405
491,1771200,-189.8181
493,1778400,-64.0427
495,1785600,-125.2408
497,1792800,-168.5731
499,1800000,-57.2984
501,1807200,-132.8619
503,1814400,-95.1712
505,1821600,22.7861
507,1828800,-78.8309
509,1836000,35.5155
511,1843200,-113.6549
513,1850400,-84.2835
515,1857600,-97.9056
517,1864800,-10.7974
519,1872000,-155.3142
521,1879200,-91.0584
523,1886400,-129.0048
525,1893600,-84.0355
527,1900800,-19.444
529,1908000,-129.9304
531,1915200,-142.8739
533,1922400,-56.4587
535,1929600,-42.927
537,1936800,-128.4368
539,1944000,-166.2928
541,1951200,-116.2592
543,1958400,-32.7488
545,1965600,-108.2296
547,1972800,-108.3906
549,1980000,-115.7987
551,1987200,-36.3107
553,1994400,-121.3893
555,2001600,-124.5176
557,2008800,-62.016
559,2016000,-92.9108
561,2023200,-67.3755
563,2030400,-109.7584
565,2037600,-154.172
567,2044800,-75.3971
569,2052000,-164.9776
571,2059200,-97.0117
573,2066400,-137.8912
575,2073600,11.5629
577,2080800,-1.4099
579,2088000,-36.7747
581,2095200,-54.9795
583,2102400,-109.532
585,2109600,-37.4904
587,2116800,-104.9086
589,2124000,-26.2514
591,2131200,-16.804
593,2138400,-63.3662
595,2145600,-133.9968
597,2152800,-115.4805
599,2160000,-162.1648
601,2167200,-162.6832
603,2174400,-56.1368
605,2181600,-29.1493
607,2188800,-97.8016
609,2196000,-154.4885
611,2203200,-172.8318
613,2210400,-31.047
615,2217600,-150.5384
617,2224800,-23.4035
619,2232000,-45.7805
621,2239200,-188.8448
623,2246400,-75.8739
625,2253600,-28.4421
627,2260800,-148.484
629,2268000,-62.7399
631,2275200,-105.0957
633,2282400,-107.1368
635,2289600,-43.4384
637,2296800,-40.4795
639,2304000,-9.4024
641,2311200,-185.2851
643,2318400,-116.4779
645,2325600,-125.9275
647,2332800,-42.7771
649,2340000,-152.2315
651,2347200,-60.3515
653,2354400,-57.2515
655,2361600,-81.8144
657,2368800,-46.9352
659,2376000,-35.7709
661,2383200,-4.6539
663,2390400,9.6635
665,2397600,8.0744
667,2404800,-47.4574
669,2412000,-116.4512
671,2419200,63.108
673,2426400,-82.6901
675,2433600,-138.2128
677,2440800,-136.5256
679,2448000,-47.7168
681,2455200,-9.7328
683,2462400,-69.4384
685,2469600,-86.7984
687,2476800,-60.6664
689,2484000,-31.1306
691,2491200,-46.3936
693,2498400,-107.772
695,2505600,-54.5669
697,2512800,-93.1808
699,2520000,-83.3518
701,2527200,-8.7723
703,2534400,-77.0915
705,2541600,12.3824
707,2548800,-47.1627
709,2556000,-49.4992
711,2563200,-195.1931
713,2570400,25.1381
715,2577600,-69.0586
717,2584800,-101.974
719,2592000,89.4418
721,2599200,-54.5811
723,2606400,-90.3285
725,2613600,-77.3072
727,2620800,-19.0367
729,2628000,-125.3792
731,2635200,4.1618
733,2642400,-149.2952
735,2649600,-99.8475
737,2656800,-88.6482
739,2664000,-93.9942
741,2671200,-22.7989
743,2678400,-48.9131
745,2685600,-67.9616
747,2692800,-161.3351
749,2700000,-92.0552
751,2707200,-73.9088
753,2714400,-206.8013
755,2721600,-143.1459
757,2728800,-19.7189
759,2736000,-91.5989
761,2743200,-69.6664
763,2750400,-49.3216
765,2757600,-0.2229
767,2764800,-150.3994
769,2772000,-125.7605
771,2779200,-70.2653
773,2786400,43.092
775,2793600,-68.7014
777,2800800,-79.7128
779,2808000,-10.2597
781,2815200,-89.2266
783,2822400,-17.2443
785,2829600,-143.9768
787,2836800,-96.9733
789,2844000,-26.2808
791,2851200,-9.7384
793,2858400,-60.7447
795,2865600,-80.1579
797,2872800,-128.0861
799,2880000,-12.7912
801,2887200,-125.3824
803,2894400,-116.8651
805,2901600,-40.3656
807,2908800,50.0928
809,2916000,-91.2709
811,2923200,-192.9208
813,2930400,-91.8395
815,2937600,-87.048
817,2944800,-90.8421
819,2952000,-125.9813
821,2959200,-148.3864
823,2966400,18.0752
825,2973600,-122.7952
827,2980800,-6.1728
829,2988000,53.0056
831,2995200,-45.5896
833,3002400,-66.8566
835,3009600,-30.3587
837,3016800,-72.7776
839,3024000,-10.9422
841,3031200,-230.4168
843,3038400,-107.5304
845,3045600,20.4818
847,3052800,-26.0632
849,3060000,22.0397
851,3067200,-28.6981
853,3074400,-39.2658
855,3081600,-26.5204
857,3088800,42.4744
859,3096000,116.2424
861,3103200,-81.9327
863,3110400,-81.6
865,3117600,-96.3042
867,3124800,-30.5005
869,3132000,-70.9147
871,3139200,70.4603
873,3146400,-87.996
875,3153600,-17.6893
877,3160800,41.3893
879,3168000,-22.7344
881,3175200,3.4893
883,3182400,-54.7696
885,3189600,12.1267
887,3196800,-114.8352
889,3204000,-62.2617
891,3211200,6.5878
893,3218400,-41.3208
895,3225600,-58.3723
897,3232800,55.8115
899,3240000,-70.2008
901,3247200,-109.7006
903,3254400,-12.408
905,3261600,-93.687
907,3268800,-90.0627
909,3276000,-27.9379
911,3283200,52.4237
913,3290400,-89.4944
915,3297600,-85.1101
917,3304800,13.7176
919,3312000,-205.4643
921,3319200,47.556
923,3326400,20.0739
925,3333600,-31.4643
927,3340800,-59.7048
929,3348000,-23.2438
931,3355200,-7.3928
933,3362400,50.8656
935,3369600,32.1059
937,3376800,-34.5944
939,3384000,-166.3709
941,3391200,16.6416
943,3398400,-120.9459
945,3405600,-72.0381
947,3412800,-157.8069
949,3420000,50.6677
951,3427200,-97.7456
953,3434400,40.3184
955,3441600,-37.0656
957,3448800,-76.452
959,3456000,-50.1216
961,3463200,-3.4083
963,3470400,-13.0789
965,3477600,-56.5976
967,3484800,-30.5579
969,3492000,-31.2237
971,3499200,-145.1341
973,3506400,-78.0701
975,3513600,-36.9571
977,3520800,-11.0749
979,3528000,-84.1288
981,3535200,-117.4976
983,3542400,-10.2168
985,3549600,-139.6464
987,3556800,15.6856
989,3564000,-83.916
991,3571200,-17.6453
993,3578400,-96.8024
995,3585600,-90.9795
997,3592800,-186.3547
999,3600000,-20.2776
1001,3607200,-63.6477
1003,3614400,42.1088
1005,3621600,-61.7133
1007,3628800,-34.052
1009,3636000,-74.8736
1011,3643200,13.8264
1013,3650400,-78.1128
1015,3657600,44.5595
1017,3664800,-14.8653
1019,3672000,-10.8272
1021,3679200,-31.1965
1023,3686400,-85.7799
1025,3693600,-86.5483
1027,3700800,-102.6987
1029,3708000,-142.3632
1031,3715200,-22.0107
1033,3722400,-98.1432
1035,3729600,-89.0563
1037,3736800,8.1199
1039,3744000,-124.0704
1041,3751200,-39.5245
1043,3758400,-44.6168
1045,3765600,-72.2432
1047,3772800,-65.8027
1049,3780000,-136.7704
1051,3787200,-177.5299
1053,3794400,44.3592
1055,3801600,44.2255
1057,3808800,-79.66
1059,3816000,-63.6662
1061,3823200,-147.7432
1063,3830400,-42.0381
1065,3837600,-42.6379
1067,3844800,16.5213
1069,3852000,-121.8872
1071,3859200,-63.1979
1073,3866400,-146.0451
1075,3873600,34.3615
1077,3880800,-120.3968
1079,3888000,153.4902
1081,3895200,-152.0342
1083,3902400,-39.6254
1085,3909600,-95.691
1087,3916800,-26.8677
1089,3924000,-79.6448
1091,3931200,-21.6789
1093,3938400,-42.1
1095,3945600,-47.4634
1097,3952800,-111.9159
1099,3960000,-112.1162
1101,3967200,33.2521
1103,3974400,-152.1312
1105,3981600,-38.3517
1107,3988800,-42.5624
1109,3996000,-37.7044
1111,4003200,-92.0533
1113,4010400,-110.9429
1115,4017600,-98.9475
1117,4024800,3.6307
1119,4032000,-52.7005
1121,4039200,-146.6429
1123,4046400,-11.2728
1125,4053600,-46.7688
1127,4060800,-42.2933
1129,4068000,-141.4717
1131,4075200,-80.3395
1133,4082400,-81.2446
1135,4089600,-58.6419
1137,4096800,-35.7579
1139,4104000,26.2808
1141,4111200,6.3997
1143,4118400,-18.8371
1145,4125600,-0.7499
1147,4132800,-60.848
1149,4140000,-64.5259
1151,4147200,16.4806
1153,4154400,-31.6752
1155,4161600,-14.6613
1157,4168800,-17.2798
1159,4176000,-101.7701
1161,4183200,27.8824
1163,4190400,9.4435
1165,4197600,-64.0133
1167,4204800,34.6406
1169,4212000,-158.549
1171,4219200,-108.6504
1173,4226400,-26.7749
1175,4233600,-38.2357
1177,4240800,-19.9255
1179,4248000,-51.973
1181,4255200,-144.33
1183,4262400,-76.9131
1185,4269600,-5.0666
1187,4276800,-51.4368
1189,4284000,4.2048
1191,4291200,64.7515
1193,4298400,27.348
1195,4305600,-16.8918
1197,4312800,-91.4651
1199,4320000,75.899
1201,4327200,-48.3496
1203,4334400,-34.869
1205,4341600,-3.4925
1207,4348800,-111.9997
1209,4356000,28.8606
1211,4363200,-130.4923
1213,4370400,18.3214
1215,4377600,-15.7115
1217,4384800,-65.6224
1219,4392000,-66.612
1221,4399200,-24.4941
1223,4406400,-88.5342
1225,4413600,82.1286
1227,4420800,2.0179
1229,4428000,25.0328
1231,4435200,-66.9395
1233,4442400,-55.8664
1235,4449600,9.6205
1237,4456800,-65.2635
1239,4464000,-141.2722
1241,4471200,32.2462
1243,4478400,15.9944
1245,4485600,67.8294
1247,4492800,-9.5936
1249,4500000,-62.4874
1251,4507200,-30.0715
1253,4514400,-42.7821
1255,4521600,-51.1311
1257,4528800,-47.7907
1259,4536000,89.1637
1261,4543200,-95.609
1263,4550400,122.2381
1265,4557600,-20.7592
1267,4564800,-69.6768
1269,4572000,-18.6232
1271,4579200,-47.7152
1273,4586400,67.1285
1275,4593600,-123.7992
1277,4600800,-24.4715
1279,4608000,-53.0086
1281,4615200,-21.5733
1283,4622400,-10.56
1285,4629600,-74.7421
1287,4636800,28.2544
1289,4644000,-52.6715
1291,4651200,25.3467
1293,4658400,15.1232
1295,4665600,32.8864
1297,4672800,20.0864
1299,4680000,-115.0275
1301,4687200,58.4586
1303,4694400,-137.3371
1305,4701600,-179.8931
1307,4708800,-28.6548
1309,4716000,8.5552
1311,4723200,-0.7443
1313,4730400,-40.1926
1315,4737600,-19.9608
1317,4744800,-149.0358
1319,4752000,-10.7843
1321,4759200,-75.2037
1323,4766400,67.5125
1325,4773600,21.807
1327,4780800,88.3176
1329,4788000,-100.4852
1331,4795200,84.1366
1333,4802400,-100.4187
1335,4809600,-54.5174
1337,4816800,-98.9662
1339,4824000,-97.6134
1341,4831200,-143.2421
1343,4838400,-20.4186
1345,4845600,-13.8424
1347,4852800,23.7893
1349,4860000,-46.4854
1351,4867200,62.6138
1353,4874400,-130.5405
1355,4881600,19.6157
1357,4888800,-75.4286
1359,4896000,-93.7224
1361,4903200,-164.6955
1363,4910400,-41.5325
1365,4917600,80.6168
1367,4924800,4.1658
1369,4932000,24.7141
1371,4939200,63.56
1373,4946400,-71.4024
1375,4953600,-9.0045
1377,4960800,-33.5838
1379,4968000,-74.5016
1381,4975200,6.6992
1383,4982400,8.4592
1385,4989600,58.5587
1387,4996800,-68.5661
1389,5004000,-123.0371
1391,5011200,-127.2755
1393,5018400,-13.4578
1395,5025600,-16.6129
