episode,timestep,reward
1,14400,-716.376
3,28800,-508.7896
5,43200,-521.0923
7,57600,-633.9923
9,72000,-455.6464
11,86400,-483.9709
13,100800,-470.2675
15,115200,-537.1496
17,129600,-535.9832
