episode,timestep,reward
1,14400,-17.792
3,28800,-17.792
5,43200,-17.792
7,57600,-17.792
9,72000,-17.792
11,86400,-13.152
13,100800,11.5549
15,115200,-17.792
17,129600,-17.792
