episode,timestep,reward
263,1900800,972.548
265,1915200,875.4424
267,1929600,917.6826
269,1944000,877.8472
271,1958400,857.7576
273,1972800,1008.7728
275,1987200,1025.0064
277,2001600,931.324
279,2016000,919.0304
281,2030400,921.052
283,2044800,932.4685
285,2059200,804.0084
287,2073600,913.4288
289,2088000,916.0888
291,2102400,890.0048
293,2116800,926.0304
295,2131200,915.1741
297,2145600,941.2048
299,2160000,825.372
301,2174400,906.9563
303,2188800,930.1848
305,2203200,953.7088
307,2217600,942.9288
309,2232000,868.0504
311,2246400,949.7928
313,2260800,858.9464
315,2275200,967.7424
317,2289600,863.3238
319,2304000,920.1944
321,2318400,952.5512
323,2332800,863.1656
325,2347200,866.7064
327,2361600,861.6872
329,2376000,909.9512
331,2390400,969.9976
333,2404800,956.9592
335,2419200,926.9621
337,2433600,883.412
339,2448000,1002.4061
341,2462400,971.6792
343,2476800,913.8864
345,2491200,957.436
347,2505600,905.455
349,2520000,945.247
351,2534400,1005.4064
353,2548800,886.7728
355,2563200,905.228
357,2577600,939.5024
359,2592000,899.044
361,2606400,907.6707
363,2620800,969.1728
365,2635200,883.3344
367,2649600,961.7728
369,2664000,836.424
371,2678400,987.0008
373,2692800,829.4168
375,2707200,942.9659
377,2721600,855.5912
379,2736000,874.5584
381,2750400,872.9309
383,2764800,915.728
385,2779200,873.4576
387,2793600,924.0512
389,2808000,950.5397
391,2822400,902.5648
393,2836800,1004.4837
395,2851200,1000.06
397,2865600,914.9085
399,2880000,900.1704
401,2894400,907.604
403,2908800,965.7525
405,2923200,936.3477
407,2937600,893.964
409,2952000,907.1
411,2966400,874.6056
413,2980800,801.1974
415,2995200,922.364
417,3009600,944.8512
419,3024000,900.064
421,3038400,929.9944
423,3052800,851.2205
425,3067200,922.4144
427,3081600,965.0146
429,3096000,931.1549
431,3110400,933.5856
433,3124800,875.3518
435,3139200,927.176
437,3153600,949.6056
439,3168000,943.0181
441,3182400,946.0592
443,3196800,963.1432
445,3211200,952.3296
447,3225600,1006.7597
449,3240000,840.9528
451,3254400,857.6038
453,3268800,846.0448
455,3283200,946.7882
457,3297600,914.2296
459,3312000,1007.952
461,3326400,983.9592
463,3340800,936.9736
465,3355200,907.9216
467,3369600,925.5872
469,3384000,964.8272
471,3398400,989.0472
473,3412800,850.4272
475,3427200,798.0872
477,3441600,845.1296
479,3456000,905.6476
481,3470400,856.1558
483,3484800,878.5328
485,3499200,924.8744
487,3513600,1000.0157
489,3528000,999.9328
491,3542400,921.0462
493,3556800,956.6974
495,3571200,942.9624
497,3585600,892.9763
499,3600000,968.4256
501,3614400,875.6888
503,3628800,862.844
505,3643200,919.0302
507,3657600,872.5704
509,3672000,941.36
511,3686400,878.6514
513,3700800,945.9576
515,3715200,956.4989
517,3729600,913.6752
519,3744000,971.4712
521,3758400,957.0227
523,3772800,883.6878
525,3787200,856.3872
527,3801600,801.1208
529,3816000,1016.1285
531,3830400,895.1184
533,3844800,934.7768
535,3859200,1055.3024
537,3873600,915.248
539,3888000,910.7088
541,3902400,943.1438
543,3916800,964.619
545,3931200,817.7373
547,3945600,968.98
549,3960000,874.2088
551,3974400,927.1971
553,3988800,878.7984
555,4003200,951.7528
557,4017600,862.9152
559,4032000,944.4864
561,4046400,891.8048
563,4060800,940.7936
565,4075200,880.2384
567,4089600,1025.2088
569,4104000,892.1984
571,4118400,922.005
573,4132800,948.4155
575,4147200,1036.3171
577,4161600,834.9904
579,4176000,944.4664
581,4190400,905.5776
583,4204800,953.4104
585,4219200,972.9379
587,4233600,923.3848
589,4248000,1000.5466
591,4262400,901.128
593,4276800,963.8909
595,4291200,924.8965
597,4305600,826.2288
599,4320000,876.6157
601,4334400,1001.9328
603,4348800,930.852
605,4363200,941.4904
607,4377600,996.7864
609,4392000,953.1688
611,4406400,916.7717
613,4420800,796.9323
615,4435200,920.3186
617,4449600,832.9768
619,4464000,868.528
621,4478400,895.036
623,4492800,1025.0246
625,4507200,999.144
627,4521600,957.4144
629,4536000,912.3768
631,4550400,893.5072
633,4564800,963.6008
635,4579200,886.7176
637,4593600,874.4152
639,4608000,775.0056
641,4622400,992.0325
643,4636800,885.9552
645,4651200,918.5512
647,4665600,891.564
649,4680000,995.6456
651,4694400,1012.5152
653,4708800,958.6408
655,4723200,934.9432
657,4737600,953.4168
659,4752000,947.3448
661,4766400,909.9736
663,4780800,951.1406
665,4795200,898.7941
667,4809600,966.212
669,4824000,973.5752
671,4838400,842.3592
673,4852800,912.9088
675,4867200,963.7216
677,4881600,886.9966
679,4896000,889.8477
681,4910400,1001.2168
683,4924800,985.2952
685,4939200,940.2992
687,4953600,971.48
689,4968000,1034.9473
691,4982400,794.8946
693,4996800,816.1144
695,5011200,946.8616
697,5025600,938.4213
699,5040000,943.6451
701,5054400,990.6837
703,5068800,1024.5424
705,5083200,954.5221
707,5097600,967.2885
709,5112000,844.68
711,5126400,1009.5446
713,5140800,848.871
715,5155200,873.1528
717,5169600,892.9416
719,5184000,870.6181
721,5198400,905.0544
723,5212800,883.64
725,5227200,944.9224
727,5241600,900.2768
729,5256000,967.7608
731,5270400,946.2357
733,5284800,989.4024
735,5299200,889.336
737,5313600,990.9914
739,5328000,909.6349
741,5342400,962.196
743,5356800,930.0874
745,5371200,982.267
747,5385600,956.2016
749,5400000,985.9429
751,5414400,944.7159
753,5428800,817.4365
755,5443200,904.1928
757,5457600,959.4904
759,5472000,954.84
761,5486400,937.5232
763,5500800,1050.5794
765,5515200,854.3152
767,5529600,894.9072
769,5544000,958.1824
771,5558400,981.116
773,5572800,975.0048
775,5587200,836.659
777,5601600,951.2373
779,5616000,897.9072
781,5630400,924.3992
783,5644800,948.4712
785,5659200,930.2736
787,5673600,933.8798
789,5688000,900.7768
791,5702400,895.0182
793,5716800,833.6288
795,5731200,965.424
797,5745600,915.8756
799,5760000,965.9341
801,5774400,1030.5976
803,5788800,860.6808
805,5803200,928.8413
807,5817600,878.4568
809,5832000,913.3776
811,5846400,978.9216
813,5860800,920.7328
815,5875200,962.9132
817,5889600,945.8851
819,5904000,915.29
821,5918400,896.2336
823,5932800,994.44
825,5947200,839.5619
827,5961600,826.6146
829,5976000,935.9669
831,5990400,838.8795
833,6004800,903.584
835,6019200,914.2472
837,6033600,864.6183
839,6048000,1022.3448
841,6062400,919.5584
843,6076800,987.9728
845,6091200,920.5148
847,6105600,900.5461
849,6120000,976.3152
851,6134400,881.2272
853,6148800,970.1984
855,6163200,952.0752
857,6177600,995.109
859,6192000,945.568
861,6206400,948.8328
863,6220800,1050.9078
865,6235200,913.5192
867,6249600,983.736
869,6264000,911.4749
871,6278400,836.7168
873,6292800,956.3658
875,6307200,902.2405
877,6321600,949.0061
879,6336000,835.1822
881,6350400,973.4256
883,6364800,909.112
885,6379200,821.5856
887,6393600,939.068
889,6408000,976.2342
891,6422400,982.3374
893,6436800,864.1984
895,6451200,918.4552
897,6465600,923.8894
899,6480000,920.7197
901,6494400,887.9
903,6508800,850.3954
905,6523200,826.206
907,6537600,862.4248
909,6552000,811.2998
911,6566400,919.6984
913,6580800,942.2016
915,6595200,899.012
917,6609600,978.3328
919,6624000,1045.2536
921,6638400,963.884
923,6652800,967.4096
925,6667200,995.7576
927,6681600,1028.8624
929,6696000,991.6056
931,6710400,1021.08
933,6724800,855.6512
935,6739200,1018.4112
937,6753600,805.1392
939,6768000,917.6072
941,6782400,882.5184
943,6796800,928.7152
945,6811200,897.5028
947,6825600,1019.1184
949,6840000,921.6264
951,6854400,938.1344
953,6868800,1005.864
955,6883200,873.8336
957,6897600,910.6683
959,6912000,944.4392
961,6926400,906.7578
963,6940800,920.5762
965,6955200,919.4616
967,6969600,980.0272
969,6984000,990.3256
971,6998400,996.004
973,7012800,960.3208
975,7027200,1023.266
977,7041600,999.0175
979,7056000,992.4669
981,7070400,947.9395
983,7084800,992.3656
985,7099200,879.6456
987,7113600,745.8765
989,7128000,773.7312
991,7142400,909.8216
993,7156800,983.6211
995,7171200,909.1848
997,7185600,915.0872
999,7200000,904.1776
1001,7214400,980.2408
1003,7228800,851.0152
1005,7243200,865.7224
1007,7257600,999.2048
1009,7272000,910.1684
1011,7286400,945.6888
1013,7300800,986.6501
1015,7315200,960.3656
1017,7329600,840.5496
1019,7344000,995.1176
1021,7358400,930.3224
1023,7372800,957.0552
1025,7387200,944.8728
1027,7401600,927.2192
1029,7416000,1007.0348
1031,7430400,893.9048
1033,7444800,948.9752
1035,7459200,935.536
1037,7473600,975.5472
1039,7488000,879.9207
1041,7502400,881.092
1043,7516800,923.1739
1045,7531200,881.2155
1047,7545600,956.7368
1049,7560000,973.0456
1051,7574400,942.0184
1053,7588800,940.6672
1055,7603200,878.3088
1057,7617600,930.2232
1059,7632000,955.164
1061,7646400,953.337
1063,7660800,1012.6784
1065,7675200,945.0514
1067,7689600,881.188
1069,7704000,1021.5287
1071,7718400,894.005
1073,7732800,966.0006
1075,7747200,934.0976
1077,7761600,914.0846
1079,7776000,904.2128
1081,7790400,987.2958
1083,7804800,952.3176
1085,7819200,988.9859
1087,7833600,880.9416
1089,7848000,980.2792
1091,7862400,929.9904
1093,7876800,981.2182
1095,7891200,921.4192
1097,7905600,976.6407
1099,7920000,861.5752
1101,7934400,943.5672
1103,7948800,865.608
1105,7963200,1033.3835
1107,7977600,935.4528
1109,7992000,894.9139
1111,8006400,905.2789
1113,8020800,818.5459
1115,8035200,940.8512
1117,8049600,990.1704
1119,8064000,852.668
1121,8078400,1007.832
1123,8092800,876.1835
1125,8107200,920.356
1127,8121600,952.1384
1129,8136000,920.5011
1131,8150400,951.3605
1133,8164800,911.536
1135,8179200,976.6192
1137,8193600,977.3848
1139,8208000,880.3816
1141,8222400,857.7518
1143,8236800,905.5156
1145,8251200,931.3757
1147,8265600,954.1708
1149,8280000,990.5024
1151,8294400,926.6608
1153,8308800,837.2534
1155,8323200,979.08
1157,8337600,986.5155
1159,8352000,924.4672
1161,8366400,904.8512
1163,8380800,949.7957
1165,8395200,936.3875
1167,8409600,976.5188
1169,8424000,930.347
1171,8438400,894.4372
1173,8452800,918.372
1175,8467200,954.3085
1177,8481600,856.8797
1179,8496000,993.4293
1181,8510400,961.3308
1183,8524800,972.0146
1185,8539200,984.0498
1187,8553600,853.587
1189,8568000,905.5856
1191,8582400,891.7317
1193,8596800,931.5984
1195,8611200,954.6216
1197,8625600,988.9984
1199,8640000,961.6622
1201,8654400,969.6528
1203,8668800,797.594
1205,8683200,1007.0792
1207,8697600,942.5981
1209,8712000,911.9288
1211,8726400,942.5276
1213,8740800,816.2616
1215,8755200,934.9768
1217,8769600,865.2125
1219,8784000,1044.8664
1221,8798400,948.6776
1223,8812800,922.1094
1225,8827200,893.6096
1227,8841600,992.6248
1229,8856000,1087.8792
1231,8870400,882.8877
1233,8884800,918.1256
1235,8899200,929.4944
1237,8913600,945.3142
1239,8928000,939.716
1241,8942400,985.3864
1243,8956800,960.5307
1245,8971200,887.9784
1247,8985600,962.7998
1249,9000000,936.9352
1251,9014400,907.592
1253,9028800,892.06
1255,9043200,922.1331
1257,9057600,865.011
1259,9072000,897.6744
1261,9086400,927.4592
1263,9100800,982.1216
1265,9115200,973.3888
1267,9129600,986.6354
1269,9144000,1047.2574
1271,9158400,840.276
1273,9172800,994.7688
1275,9187200,905.9016
1277,9201600,877.287
1279,9216000,847.0648
1281,9230400,1062.6267
1283,9244800,891.184
1285,9259200,949.7344
1287,9273600,976.3037
1289,9288000,989.9768
1291,9302400,871.8773
1293,9316800,871.2693
1295,9331200,894.7021
1297,9345600,901.2632
1299,9360000,869.4136
1301,9374400,945.1149
1303,9388800,977.5784
1305,9403200,970.612
1307,9417600,984.7533
1309,9432000,937.7194
1311,9446400,949.903
1313,9460800,874.2888
1315,9475200,870.653
1317,9489600,906.4942
1319,9504000,958.696
1321,9518400,946.7629
1323,9532800,961.1968
1325,9547200,929.0136
1327,9561600,918.2176
1329,9576000,945.3802
1331,9590400,886.8944
1333,9604800,994.7197
1335,9619200,916.5122
1337,9633600,892.9828
1339,9648000,964.3128
1341,9662400,1006.8952
1343,9676800,872.5576
1345,9691200,953.0552
1347,9705600,907.0024
1349,9720000,936.8816
1351,9734400,915.4771
1353,9748800,899.1776
1355,9763200,832.8967
1357,9777600,917.3416
1359,9792000,914.7074
1361,9806400,1011.8816
1363,9820800,862.8144
1365,9835200,1033.1008
1367,9849600,953.6029
1369,9864000,960.1976
1371,9878400,995.5608
1373,9892800,1002.3066
1375,9907200,909.4008
1377,9921600,1008.2034
1379,9936000,933.9771
1381,9950400,877.2864
1383,9964800,846.0867
1385,9979200,795.1
1387,9993600,907.5136
1389,10008000,879.879
1391,10022400,910.6992
1393,10036800,953.6048
1395,10051200,939.7829
1397,10065600,878.9016
1399,10080000,1019.9616
1401,10094400,1003.216
1403,10108800,984.4724
1405,10123200,942.0352
1407,10137600,970.6112
1409,10152000,951.092
1411,10166400,1054.1131
1413,10180800,995.2301
1415,10195200,1044.0592
1417,10209600,939.7336
1419,10224000,891.8525
1421,10238400,1031.0816
1423,10252800,924.672
1425,10267200,913.3208
1427,10281600,1001.1744
1429,10296000,904.9888
1431,10310400,1022.0507
1433,10324800,932.1669
1435,10339200,925.942
1437,10353600,1009.9563
1439,10368000,796.9112
1441,10382400,891.2408
1443,10396800,951.6076
1445,10411200,981.6733
1447,10425600,898.1056
1449,10440000,954.7229
1451,10454400,1012.3492
1453,10468800,872.5344
1455,10483200,921.4485
1457,10497600,1027.0947
1459,10512000,959.3139
1461,10526400,903.0756
1463,10540800,876.6573
1465,10555200,840.6342
1467,10569600,1031.1518
1469,10584000,704.9732
1471,10598400,841.7327
1473,10612800,914.5862
1475,10627200,933.3165
1477,10641600,908.2981
1479,10656000,952.2944
1481,10670400,993.12
1483,10684800,902.6008
1485,10699200,804.2934
1487,10713600,872.4912
1489,10728000,982.4376
1491,10742400,934.016
1493,10756800,976.9336
1495,10771200,914.0637
1497,10785600,987.8268
1499,10800000,969.9613
1501,10814400,1069.9266
1503,10828800,876.4822
1505,10843200,884.3133
1507,10857600,863.948
1509,10872000,978.4477
1511,10886400,964.8566
1513,10900800,937.2769
1515,10915200,961.3605
1517,10929600,811.54
1519,10944000,1013.8152
1521,10958400,870.544
1523,10972800,877.2829
1525,10987200,974.3464
1527,11001600,828.6384
1529,11016000,909.2546
1531,11030400,972.5608
1533,11044800,931.052
1535,11059200,960.6925
1537,11073600,930.8512
1539,11088000,919.5088
1541,11102400,910.5416
1543,11116800,911.1403
1545,11131200,930.016
1547,11145600,960.7926
1549,11160000,1067.8505
1551,11174400,1000.4955
1553,11188800,960.5357
1555,11203200,937.7534
1557,11217600,993.8254
1559,11232000,996.1144
1561,11246400,1057.9097
1563,11260800,936.676
1565,11275200,1092.0102
1567,11289600,1101.2249
1569,11304000,880.5944
1571,11318400,926.7196
1573,11332800,993.9128
1575,11347200,817.1128
1577,11361600,819.4749
1579,11376000,848.236
1581,11390400,889.3136
1583,11404800,980.9416
1585,11419200,975.2325
1587,11433600,921.3928
1589,11448000,960.528
1591,11462400,963.6997
1593,11476800,938.8216
1595,11491200,992.4112
1597,11505600,884.0048
1599,11520000,1027.2464
1601,11534400,1006.4949
1603,11548800,1004.9496
1605,11563200,1004.6192
1607,11577600,950.3872
1609,11592000,952.4656
1611,11606400,977.7134
1613,11620800,932.7397
1615,11635200,951.3944
1617,11649600,856.3456
1619,11664000,925.1196
1621,11678400,866.1954
1623,11692800,944.165
1625,11707200,924.7006
1627,11721600,939.0536
1629,11736000,899.856
1631,11750400,878.1661
1633,11764800,989.4464
1635,11779200,964.4608
1637,11793600,942.2312
1639,11808000,943.9261
1641,11822400,905.6981
1643,11836800,890.9832
1645,11851200,919.24
1647,11865600,872.3504
1649,11880000,918.096
1651,11894400,950.4973
1653,11908800,947.9688
1655,11923200,998.6226
1657,11937600,958.2467
1659,11952000,931.2002
1661,11966400,1010.2222
1663,11980800,891.8733
1665,11995200,978.1819
1667,12009600,953.4336
1669,12024000,980.2426
1671,12038400,842.8554
1673,12052800,926.4308
1675,12067200,927.5432
1677,12081600,932.572
1679,12096000,956.4592
1681,12110400,953.5136
1683,12124800,1003.8144
1685,12139200,971.7128
1687,12153600,1041.1456
1689,12168000,972.6093
1691,12182400,1016.4295
1693,12196800,1017.9685
1695,12211200,975.2552
1697,12225600,842.8405
1699,12240000,907.3008
1701,12254400,869.7768
1703,12268800,896.0677
1705,12283200,944.1056
1707,12297600,853.4643
1709,12312000,959.0992
1711,12326400,979.3984
1713,12340800,1028.1165
1715,12355200,1014.8998
1717,12369600,900.3026
1719,12384000,895.9696
1721,12398400,903.537
1723,12412800,985.9352
1725,12427200,921.0642
1727,12441600,912.0435
1729,12456000,859.2973
1731,12470400,1022.7013
1733,12484800,910.1504
1735,12499200,883.9357
1737,12513600,862.264
1739,12528000,961.4361
1741,12542400,901.5685
1743,12556800,923.9013
1745,12571200,996.6488
1747,12585600,1002.4192
1749,12600000,978.0368
1751,12614400,880.4
1753,12628800,938.7406
1755,12643200,959.0926
1757,12657600,968.1338
1759,12672000,978.0884
1761,12686400,916.9947
1763,12700800,981.0102
1765,12715200,959.3568
1767,12729600,907.6451
1769,12744000,981.0864
1771,12758400,975.1109
1773,12772800,982.1646
1775,12787200,1110.8934
1777,12801600,920.08
1779,12816000,921.9047
1781,12830400,969.8966
1783,12844800,908.2038
1785,12859200,895.7573
1787,12873600,995.2768
1789,12888000,955.1649
1791,12902400,970.3928
1793,12916800,916.4056
1795,12931200,931.7384
1797,12945600,911.4736
1799,12960000,1033.5085
1801,12974400,1103.9088
1803,12988800,920.8248
1805,13003200,947.7651
1807,13017600,906.2808
1809,13032000,895.1052
1811,13046400,865.5062
1813,13060800,957.8976
1815,13075200,975.8869
1817,13089600,1022.932
1819,13104000,936.6728
1821,13118400,954.6216
1823,13132800,937.84
1825,13147200,889.9112
1827,13161600,982.7928
1829,13176000,953.5053
1831,13190400,988.8416
1833,13204800,891.1909
1835,13219200,998.7792
1837,13233600,899.2064
1839,13248000,944.3182
1841,13262400,1022.2616
1843,13276800,953.1416
1845,13291200,967.1061
1847,13305600,968.2641
1849,13320000,1073.2228
1851,13334400,823.0232
1853,13348800,941.632
1855,13363200,1013.0094
1857,13377600,970.4808
1859,13392000,955.9483
1861,13406400,826.1656
1863,13420800,1047.14
1865,13435200,811.6768
1867,13449600,991.0824
1869,13464000,951.9888
1871,13478400,912.1272
1873,13492800,934.9816
1875,13507200,1053.8681
1877,13521600,1020.9784
1879,13536000,959.4163
1881,13550400,871.2592
1883,13564800,934.7285
1885,13579200,968.3782
1887,13593600,911.4713
1889,13608000,938.1229
1891,13622400,904.4248
1893,13636800,881.1224
1895,13651200,919.53
1897,13665600,933.8704
1899,13680000,941.0184
1901,13694400,911.9669
1903,13708800,1005.5016
1905,13723200,1012.7064
1907,13737600,978.3021
1909,13752000,986.8269
1911,13766400,900.5502
1913,13780800,992.7844
1915,13795200,879.5592
1917,13809600,1002.495
1919,13824000,895.9382
1921,13838400,988.2115
1923,13852800,937.7328
1925,13867200,1009.424
1927,13881600,864.284
1929,13896000,864.24
1931,13910400,997.4616
1933,13924800,921.415
1935,13939200,979.9422
1937,13953600,1053.0417
1939,13968000,899.8604
1941,13982400,925.1296
1943,13996800,869.7735
1945,14011200,839.1811
1947,14025600,798.5211
1949,14040000,897.0003
1951,14054400,952.7643
1953,14068800,1007.7856
1955,14083200,1014.7549
1957,14097600,1051.403
1959,14112000,838.0107
1961,14126400,980.5418
1963,14140800,832.1599
1965,14155200,807.5069
1967,14169600,894.9438
1969,14184000,1043.1461
1971,14198400,877.5064
1973,14212800,898.6027
1975,14227200,864.7659
1977,14241600,952.252
1979,14256000,861.0024
1981,14270400,906.8376
1983,14284800,958.2984
1985,14299200,1003.4067
1987,14313600,945.4584
1989,14328000,1020.7621
1991,14342400,985.4021
1993,14356800,937.9104
1995,14371200,1034.4926
1997,14385600,943.428
1999,14400000,877.7432
2001,14414400,943.9107
2003,14428800,968.3616
2005,14443200,832.9264
2007,14457600,980.6856
2009,14472000,932.9917
2011,14486400,875.0943
2013,14500800,919.952
2015,14515200,967.5626
2017,14529600,917.2208
2019,14544000,916.523
2021,14558400,959.0336
2023,14572800,938.9885
2025,14587200,947.3469
2027,14601600,936.617
2029,14616000,1020.7536
2031,14630400,951.5741
2033,14644800,964.572
2035,14659200,799.292
2037,14673600,979.976
2039,14688000,1011.8168
2041,14702400,932.8784
2043,14716800,920.36
2045,14731200,791.8925
2047,14745600,852.8656
2049,14760000,970.3597
2051,14774400,1017.6834
2053,14788800,933.2856
2055,14803200,935.7976
2057,14817600,967.8363
2059,14832000,1005.322
2061,14846400,920.0856
2063,14860800,876.0216
2065,14875200,976.0803
2067,14889600,966.309
2069,14904000,899.7349
2071,14918400,937.5136
2073,14932800,977.3984
2075,14947200,1007.8552
2077,14961600,926.2229
2079,14976000,1009.5965
2081,14990400,868.5264
2083,15004800,1001.9125
2085,15019200,988.1656
2087,15033600,952.059
2089,15048000,958.0792
2091,15062400,923.3952
2093,15076800,1034.5152
2095,15091200,937.6621
2097,15105600,917.8908
2099,15120000,968.3816
2101,15134400,973.9062
2103,15148800,980.7856
2105,15163200,951.8659
2107,15177600,1050.58
2109,15192000,964.4736
2111,15206400,978.16
2113,15220800,970.4765
2115,15235200,878.9064
2117,15249600,1056.1597
2119,15264000,939.0896
2121,15278400,840.1549
2123,15292800,1025.572
2125,15307200,909.396
2127,15321600,868.1006
2129,15336000,906.3597
2131,15350400,967.6509
2133,15364800,940.8688
2135,15379200,980.5976
2137,15393600,1052.5814
2139,15408000,938.8592
2141,15422400,885.9592
2143,15436800,962.1336
2145,15451200,934.62
2147,15465600,1063.9664
2149,15480000,961.0187
2151,15494400,913.7707
2153,15508800,947.1664
2155,15523200,981.8466
2157,15537600,1022.0592
2159,15552000,998.956
2161,15566400,1010.868
2163,15580800,924.2096
2165,15595200,988.5008
2167,15609600,985.1616
2169,15624000,934.068
2171,15638400,939.1896
2173,15652800,1017.0435
2175,15667200,880.1888
2177,15681600,919.7269
2179,15696000,990.7384
2181,15710400,964.1908
2183,15724800,959.248
2185,15739200,1029.3462
2187,15753600,986.364
2189,15768000,979.9101
2191,15782400,950.5624
2193,15796800,971.7155
2195,15811200,991.1189
2197,15825600,1014.3606
2199,15840000,1000.7912
2201,15854400,972.5578
2203,15868800,981.0269
2205,15883200,1053.9142
2207,15897600,946.6176
2209,15912000,869.1061
2211,15926400,866.7448
2213,15940800,935.0248
2215,15955200,898.1474
2217,15969600,946.1677
2219,15984000,915.0558
2221,15998400,900.5712
2223,16012800,930.1152
2225,16027200,878.2904
2227,16041600,946.3016
2229,16056000,858.9
2231,16070400,1004.2872
2233,16084800,954.9912
2235,16099200,981.0088
2237,16113600,984.0485
2239,16128000,969.1749
2241,16142400,992.2206
2243,16156800,915.56
2245,16171200,899.8688
2247,16185600,923.8936
2249,16200000,961.816
2251,16214400,972.8464
2253,16228800,948.1805
2255,16243200,972.5794
2257,16257600,975.6256
2259,16272000,944.6739
2261,16286400,994.857
2263,16300800,1020.7936
2265,16315200,919.789
2267,16329600,926.4613
2269,16344000,955.2888
2271,16358400,925.2968
2273,16372800,900.3117
2275,16387200,1014.8328
2277,16401600,769.8528
2279,16416000,887.6168
2281,16430400,973.967
2283,16444800,936.4533
2285,16459200,918.3085
2287,16473600,873.8048
2289,16488000,923.9219
2291,16502400,898.2824
2293,16516800,931.448
2295,16531200,993.2285
2297,16545600,941.244
2299,16560000,1042.4544
2301,16574400,994.4468
2303,16588800,891.601
2305,16603200,1014.3085
2307,16617600,884.8192
2309,16632000,921.5992
2311,16646400,923.2584
2313,16660800,939.454
2315,16675200,780.365
2317,16689600,1006.8373
2319,16704000,842.8829
2321,16718400,961.3987
2323,16732800,1006.4357
2325,16747200,929.3288
2327,16761600,977.1118
2329,16776000,952.881
2331,16790400,888.3144
2333,16804800,850.5344
2335,16819200,979.8277
2337,16833600,1042.7056
2339,16848000,894.6469
2341,16862400,1067.817
2343,16876800,883.6624
2345,16891200,985.0968
2347,16905600,911.5818
2349,16920000,1020.5816
2351,16934400,934.3586
2353,16948800,895.6464
2355,16963200,973.7893
2357,16977600,908.7757
2359,16992000,992.6858
2361,17006400,895.7176
2363,17020800,855.4704
2365,17035200,884.7355
2367,17049600,933.4741
2369,17064000,990.2976
2371,17078400,954.5016
2373,17092800,889.5331
2375,17107200,940.651
2377,17121600,1009.5387
2379,17136000,924.7598
2381,17150400,907.7888
2383,17164800,971.32
2385,17179200,1082.445
2387,17193600,976.4958
2389,17208000,993.4768
2391,17222400,926.596
2393,17236800,978.3016
2395,17251200,950.1043
2397,17265600,975.9301
2399,17280000,900.1648
2401,17294400,1009.4574
2403,17308800,947.2816
2405,17323200,985.188
2407,17337600,940.6616
2409,17352000,930.7312
2411,17366400,816.2752
2413,17380800,970.4933
2415,17395200,1000.3619
2417,17409600,1022.8264
2419,17424000,963.9208
2421,17438400,928.9298
2423,17452800,978.8592
2425,17467200,1012.1736
2427,17481600,977.2808
2429,17496000,886.7661
2431,17510400,948.3008
