episode,timestep,reward
1,14400,-204.3552
3,28800,-244.924
5,43200,-199.1391
7,57600,-256.9652
9,72000,-232.5492
11,86400,-267.4473
13,100800,-278.3371
15,115200,-190.4317
17,129600,-260.9082
